Amazonas,LETICIA,Capital
Amazonas,PUERTO NARIÑO
Valle del Cauca,DAGUA
Valle del Cauca,EL AGUILA
Valle del Cauca,EL CAIRO
Valle del Cauca,EL CERRITO
Valle del Cauca,EL DOVIO
Valle del Cauca,FLORIDA
Valle del Cauca,GINEBRA
Valle del Cauca,GUACARI
Valle del Cauca,JAMUNDI
Valle del Cauca,LA CUMBRE
Valle del Cauca,LA UNION
Valle del Cauca,LA VICTORIA
Valle del Cauca,OBANDO
Valle del Cauca,PALMIRA
Valle del Cauca,PRADERA
Valle del Cauca,RESTREPO
Valle del Cauca,RIOFRIO
Valle del Cauca,ROLDANILLO
Valle del Cauca,SAN PEDRO
Valle del Cauca,SEVILLA
Valle del Cauca,TORO
Valle del Cauca,TRUJILLO
Valle del Cauca,TULUA
Valle del Cauca,ULLOA
Valle del Cauca,VERSALLES
Valle del Cauca,VIJES
Valle del Cauca,YOTOCO
Valle del Cauca,YUMBO
Valle del Cauca,ZARZAL
Vaupes,CARURU
Vaupes,MITU,Capital
Vaupes,PACOA
Vaupes,YARAVATE
Vichada,LA PRIMAVERA
Vichada,NUEVA ANTIOQUIA
Vichada,PUERTO CARREÑO,Capital
Vichada,SAN JOSE DE OCUNE
Vichada,SANTA RITA
Vichada,SANTA ROSALIA
